ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
28271,90000.0,2,2,1,44,-1,-1,-1,-1,-1,-1,390,390.0,390.0,390,390.0,390,390.0,390.0,390.0,390.0,390.0,390.0
28280,230000.0,2,2,2,36,-2,-1,-1,-1,-1,-1,858,885.0,669.0,656,827.0,2360,885.0,669.0,656.0,827.0,2376.0,943.0
28282,320000.0,2,2,2,36,-1,-1,-1,-1,-1,-1,396,396.0,396.0,596,13386.0,396,396.0,396.0,596.0,13386.0,396.0,396.0
28290,50000.0,2,2,2,36,2,0,0,0,0,0,39125,40169.0,41461.0,36901,18499.0,18244,2000.0,2000.0,2090.0,1000.0,648.0,2000.0
28291,180000.0,2,2,1,38,-1,-1,0,-1,-1,-1,390,10426.0,21430.0,21040,2234.0,12485,10426.0,11820.0,21040.0,2234.0,10641.0,0.0
28292,220000.0,2,3,2,46,0,0,0,0,0,0,214274,214207.0,211733.0,80965,78992.0,77537,11000.0,10000.0,10000.0,6000.0,6000.0,5000.0
28295,100000.0,2,2,2,30,0,0,0,0,0,0,96636,95169.0,97303.0,99339,77082.0,77677,3402.0,3663.0,3788.0,2695.0,2772.0,2903.0
28300,80000.0,2,2,1,46,0,0,0,0,0,0,74745,76314.0,77344.0,49168,48243.0,47810,2815.0,2345.0,1763.0,1854.0,1737.0,1774.0
28307,180000.0,2,2,1,30,0,0,0,0,0,0,8531,9432.0,10771.0,11965,11903.0,12769,1200.0,1500.0,1431.0,369.0,1000.0,1000.0
28314,120000.0,2,3,1,34,-2,-1,-1,-1,-1,-2,0,360.0,389.0,978,0.0,2358,360.0,389.0,978.0,0.0,2358.0,0.0
28318,10000.0,2,2,1,29,0,0,0,0,0,0,6176,6512.0,7447.0,8777,8956.0,9731,1265.0,1200.0,1500.0,400.0,1000.0,273.0
28320,50000.0,2,2,2,27,1,2,2,2,2,2,11966,12967.0,13962.0,13440,14416.0,14043,1500.0,1500.0,0.0,1200.0,0.0,1500.0
28322,200000.0,2,3,1,28,-2,-2,-2,-2,-2,-2,86,7024.0,1466.0,1466,479.0,2448,7066.0,1473.0,1473.0,486.0,3442.0,12.0
28323,150000.0,2,3,2,28,-2,-2,-2,-2,-2,-2,1666,802.0,1793.0,0,0.0,0,806.0,1801.0,0.0,0.0,0.0,0.0
28329,240000.0,2,1,2,31,0,0,-1,0,0,-1,31759,40286.0,9015.0,10476,20237.0,2011,10000.0,9015.0,2000.0,10000.0,2512.0,67826.0
28332,170000.0,2,1,2,34,1,-1,0,0,0,0,0,5010.0,7912.0,12517,14151.0,12157,5010.0,3000.0,5000.0,3020.0,5000.0,5000.0
28334,230000.0,2,4,2,34,0,0,0,-1,-1,-1,2223,2233.0,159.0,1772,28704.0,19474,1000.0,159.0,1778.0,28704.0,19474.0,650.0
28335,260000.0,2,1,2,33,-1,-1,-1,-1,-1,6,465,460.0,0.0,3600,2250.0,1650,460.0,0.0,3600.0,2250.0,0.0,0.0
28339,80000.0,2,3,1,40,0,0,0,0,0,0,18608,19583.0,19098.0,14269,14612.0,16945,2000.0,2000.0,1090.0,2300.0,4500.0,1050.0
28340,290000.0,2,2,1,36,0,0,0,0,0,0,8413,9852.0,8890.0,13338,10542.0,20076,2006.0,1529.0,5063.0,5000.0,10010.0,10135.0
28342,50000.0,2,2,1,42,-1,-1,2,-1,-1,2,565,5481.0,2874.0,759,5328.0,2885,5481.0,0.0,759.0,5328.0,1.0,2932.0
28346,280000.0,2,2,3,40,0,0,0,0,0,0,291952,275948.0,240627.0,228230,209987.0,196997,8562.0,7071.0,6574.0,5938.0,5867.0,7704.0
28347,20000.0,2,3,1,41,0,0,0,0,0,0,8777,10461.0,11583.0,13079,14546.0,16149,2000.0,1600.0,2000.0,2000.0,2000.0,2000.0
28352,30000.0,2,3,1,44,0,0,2,2,2,2,25957,28914.0,29754.0,28583,29739.0,28412,3400.0,1600.0,0.0,2220.0,0.0,1100.0
28354,170000.0,2,1,2,39,0,0,0,0,0,-1,60514,33711.0,21660.0,23307,15135.0,3527,5011.0,5000.0,6538.0,4167.0,3527.0,7521.0
28357,170000.0,2,2,2,43,0,0,0,0,0,0,136113,137722.0,139384.0,141314,139252.0,139205,7000.0,7000.0,7000.0,5100.0,5300.0,5030.0
28360,160000.0,2,3,2,47,-2,-2,-2,-2,-2,-2,396,396.0,5345.0,396,396.0,6396,396.0,5345.0,396.0,396.0,6396.0,396.0
28361,210000.0,2,1,1,40,-2,-2,-2,-2,-2,-2,7542,-78.0,15611.0,502,781.0,754,0.0,15689.0,504.0,784.0,757.0,2005.0
28362,200000.0,2,1,1,40,-1,-1,-1,-1,-1,-1,3827,8030.0,5020.0,5451,2619.0,5188,8030.0,5020.0,5451.0,2619.0,5188.0,8794.0
28364,80000.0,2,3,2,35,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
28367,20000.0,2,3,1,39,1,2,2,2,2,0,8562,9478.0,8198.0,9752,9447.0,10290,1200.0,0.0,1700.0,0.0,1000.0,1500.0
28372,100000.0,2,3,1,40,-2,-1,2,2,-2,-1,3234,6163.0,3786.0,3789,2195.0,3691,6163.0,0.0,3809.0,0.0,3691.0,1328.0
28378,210000.0,2,2,1,44,0,0,0,0,0,0,88309,89755.0,90031.0,70660,71172.0,71844,4500.0,3600.0,3100.0,2900.0,2600.0,2700.0
28379,260000.0,2,5,2,39,0,0,0,0,0,0,174591,175093.0,176088.0,155624,141976.0,141305,10000.0,10000.0,7619.0,7000.0,8000.0,7000.0
28380,50000.0,2,2,1,32,0,0,0,0,0,0,45271,44751.0,43952.0,29136,19048.0,17946,2000.0,1500.0,1239.0,612.0,607.0,2593.0
28384,80000.0,2,2,1,42,0,0,0,0,-2,-2,46911,31748.0,16000.0,0,0.0,0,1748.0,1000.0,0.0,0.0,0.0,0.0
28387,60000.0,2,2,1,40,0,0,0,-1,-1,-1,28738,30216.0,23720.0,1569,5580.0,2211,4000.0,1010.0,1569.0,5580.0,2211.0,0.0
28388,50000.0,2,3,2,34,0,0,0,0,0,0,51037,47669.0,48940.0,50545,29523.0,28960,2100.0,2329.0,2943.0,990.0,1168.0,975.0
28395,220000.0,2,2,1,40,-2,-2,-2,-2,-2,-2,5785,4164.0,8553.0,11652,14968.0,7898,4183.0,8603.0,11709.0,15823.0,7937.0,5302.0
28396,80000.0,2,3,1,43,0,0,0,0,0,0,71604,73316.0,75039.0,76597,78712.0,81365,3500.0,3500.0,3400.0,4000.0,4000.0,3000.0
28397,170000.0,2,2,1,31,-1,0,0,0,0,-2,60644,63948.0,62090.0,63000,0.0,0,5000.0,5000.0,4000.0,0.0,0.0,3300.0
28400,320000.0,2,1,2,41,-2,-2,-2,-2,-2,-2,2197,1376.0,3342.0,11970,9700.0,38473,1376.0,3343.0,11973.0,9700.0,38473.0,29757.0
28412,150000.0,2,2,2,28,0,0,0,0,0,0,22943,18989.0,19961.0,16549,14227.0,15380,1335.0,1307.0,1178.0,1500.0,1500.0,1000.0
28413,340000.0,2,2,2,29,0,-1,-1,-1,0,0,43733,16584.0,16498.0,100928,26083.0,20214,16787.0,16514.0,100940.0,20229.0,25.0,8.0
28416,100000.0,2,2,2,29,0,0,0,0,0,0,87133,79469.0,75452.0,69257,62005.0,60882,3400.0,3350.0,3000.0,2400.0,2500.0,2382.0
28430,140000.0,2,2,1,33,1,-1,0,0,0,0,0,7933.0,7283.0,8577,9452.0,11153,7933.0,2000.0,2000.0,1000.0,2000.0,1000.0
28434,40000.0,2,3,1,44,1,2,2,0,0,0,35544,36664.0,35800.0,36839,35967.0,36586,2000.0,0.0,2000.0,2000.0,3000.0,0.0
28438,280000.0,2,1,1,35,-1,-1,-2,-2,-2,-2,7147,2500.0,0.0,0,0.0,0,2500.0,0.0,0.0,0.0,0.0,0.0
28442,300000.0,2,1,1,40,0,0,0,0,0,0,121603,125098.0,94769.0,112777,100323.0,87009,30000.0,25000.0,50007.0,10000.0,20000.0,30363.0
28443,120000.0,2,2,2,37,2,2,2,0,0,0,38757,41302.0,39247.0,44412,23344.0,22892,4300.0,0.0,9076.0,8788.0,1000.0,2000.0
28453,50000.0,2,2,1,37,0,0,0,0,0,2,47832,45646.0,32668.0,25738,30192.0,27912,3010.0,5004.0,10000.0,5200.0,0.0,1181.0
28454,360000.0,2,1,1,40,2,2,2,2,0,0,108399,105167.0,115468.0,112157,114690.0,117845,0.0,12000.0,0.0,5900.0,5000.0,4500.0
28459,160000.0,2,3,1,42,-2,-2,-2,-2,-1,0,0,1473.0,1863.0,0,112978.0,115357,1473.0,1863.0,0.0,119001.0,5000.0,4500.0
28464,20000.0,2,2,1,34,0,0,0,-1,0,-1,17625,14841.0,492.0,23150,17883.0,7729,1019.0,990.0,23965.0,371.0,7738.0,3638.0
28468,260000.0,2,2,1,35,-1,-1,-1,-1,-1,0,5656,591.0,6574.0,3551,3634.0,2440,869.0,6574.0,3551.0,3700.0,0.0,1047.0
28471,230000.0,2,3,2,45,0,0,-1,-1,-2,-2,30099,20069.0,1000.0,0,0.0,0,1000.0,1000.0,0.0,0.0,0.0,62130.0
28477,20000.0,2,2,1,38,1,-1,-1,-2,-2,-2,0,2000.0,0.0,0,0.0,0,2000.0,0.0,0.0,0.0,0.0,0.0
28478,110000.0,2,3,1,47,0,0,0,0,0,0,109461,109473.0,81439.0,81425,81039.0,81162,3477.0,2972.0,2853.0,2739.0,2852.0,2873.0
28480,240000.0,2,2,1,39,0,0,0,0,0,0,233161,238187.0,243554.0,211924,216395.0,231767,8900.0,9500.0,8000.0,8000.0,19000.0,10000.0
28483,50000.0,2,2,2,44,-1,-1,-1,-1,-1,-1,501,1463.0,1276.0,827,105.0,270,1463.0,1276.0,827.0,105.0,270.0,573.0
28489,50000.0,2,2,1,41,1,2,2,2,0,0,23165,21974.0,20544.0,17210,15754.0,10860,2000.0,2101.0,0.0,2201.0,1000.0,0.0
28491,20000.0,2,3,2,39,0,0,0,2,0,0,15969,16685.0,19008.0,18710,20235.0,19483,1285.0,2608.0,310.0,1835.0,707.0,873.0
28492,40000.0,2,3,1,36,0,0,2,0,0,2,15861,18580.0,17994.0,20671,22328.0,21830,3000.0,0.0,3000.0,2000.0,0.0,2000.0
28498,330000.0,2,2,1,37,0,0,0,0,0,0,46348,37052.0,36228.0,37833,37694.0,41269,1574.0,1640.0,3000.0,3000.0,4016.0,2049.0
28499,210000.0,2,3,2,30,-1,-1,-1,-1,-1,-1,1661,5793.0,1181.0,1031,1430.0,1031,5793.0,1181.0,1031.0,1430.0,1031.0,1031.0
28500,260000.0,2,2,2,34,-2,-2,-2,-1,0,0,8383,2976.0,11237.0,27500,27500.0,33880,2985.0,11247.0,27500.0,0.0,21380.0,0.0
28504,150000.0,2,2,1,36,2,2,2,2,2,2,100247,109909.0,112453.0,113318,114268.0,116688,12924.0,5800.0,4200.0,4300.0,4400.0,4700.0
28505,50000.0,2,3,3,46,-1,-1,-1,-1,-1,-1,390,390.0,390.0,390,1200.0,1869,390.0,390.0,390.0,1200.0,1869.0,3610.0
28508,240000.0,2,2,1,28,0,0,0,0,0,0,175976,149257.0,93689.0,81226,71547.0,72794,6600.0,3711.0,3100.0,2500.0,3019.0,45200.0
28510,260000.0,2,2,2,40,0,0,0,0,0,0,120108,107696.0,103745.0,90818,92640.0,94338,4224.0,3650.0,5000.0,3640.0,3500.0,3500.0
28511,470000.0,2,3,1,42,0,0,0,0,0,0,219081,285141.0,408974.0,361703,318251.0,310982,70000.0,140000.0,13000.0,11000.0,20000.0,8000.0
28514,320000.0,2,1,2,31,-1,-1,-1,0,-1,-1,66604,9293.0,19905.0,15645,11388.0,28017,9293.0,19905.0,15452.0,11388.0,28017.0,19364.0
28518,150000.0,2,2,2,34,0,0,0,0,0,0,39883,34983.0,23772.0,20410,14818.0,7565,2068.0,1331.0,1029.0,353.0,208.0,20711.0
28526,160000.0,2,2,2,30,0,0,0,0,0,0,136053,86746.0,86019.0,87990,87186.0,84373,3528.0,3500.0,3500.0,4000.0,3500.0,3500.0
28527,90000.0,2,2,1,32,-1,2,-1,-1,-2,-1,3682,3472.0,33784.0,0,0.0,256,0.0,33812.0,0.0,0.0,256.0,3500.0
28532,200000.0,2,1,1,40,2,2,2,2,2,2,80468,82874.0,84900.0,85758,87003.0,89112,4200.0,4100.0,3000.0,3400.0,3500.0,0.0
28535,60000.0,2,2,1,31,2,2,-1,0,0,0,63201,56600.0,54952.0,32094,31232.0,30384,1132.0,60994.0,1436.0,1047.0,1056.0,1053.0
28537,80000.0,2,1,1,32,1,-2,-1,-1,-1,-1,0,0.0,1900.0,7411,1900.0,0,0.0,1900.0,7411.0,1900.0,0.0,0.0
28540,230000.0,2,2,1,30,0,-1,-1,-1,0,0,8685,1079.0,2923.0,25916,4219.0,7903,1079.0,3000.0,25916.0,2219.0,4000.0,6000.0
28541,310000.0,2,3,2,30,1,-1,0,0,0,0,5931,118109.0,131107.0,97009,51757.0,50009,120000.0,18008.0,20000.0,12000.0,5000.0,3000.0
28548,140000.0,2,1,2,33,-1,-1,-1,0,0,-1,10174,8651.0,19404.0,19498,9771.0,1106,8651.0,19404.0,10000.0,2000.0,1106.0,3675.0
28556,420000.0,2,2,1,38,0,-1,-1,-1,-1,-1,56107,53309.0,-11.0,51555,2093.0,5773,53400.0,0.0,51566.0,2093.0,5773.0,2984.0
28564,30000.0,2,3,2,35,0,0,0,0,0,0,27873,27326.0,27648.0,27859,27084.0,27133,1441.0,1479.0,1406.0,1097.0,2031.0,0.0
28566,250000.0,2,1,1,41,-1,2,-1,-1,-1,-2,22423,16296.0,32631.0,43399,2323.0,46895,60.0,32812.0,43932.0,2323.0,47356.0,5480.0
28569,180000.0,2,3,1,40,0,0,0,-2,-2,-2,20909,24262.0,2079.0,792,1645.0,1645,4262.0,2083.0,792.0,1645.0,0.0,811.0
28570,200000.0,2,1,1,29,-1,-1,-1,-1,-1,-1,188,2210.0,2451.0,3043,1542.0,0,2215.0,2451.0,3043.0,1542.0,0.0,0.0
28571,80000.0,2,1,2,29,1,-2,-1,-1,-1,-2,0,0.0,1612.0,16388,0.0,0,0.0,1612.0,16415.0,0.0,0.0,1800.0
28573,50000.0,2,2,2,29,0,0,2,0,0,0,30517,31866.0,29647.0,29539,31384.0,31924,4000.0,0.0,3000.0,4000.0,3000.0,4000.0
28579,500000.0,2,1,1,46,0,0,0,0,0,-1,196606,64144.0,49722.0,67909,61613.0,16932,10000.0,10000.0,20025.0,10000.0,20000.0,18000.0
28581,80000.0,2,2,1,34,-1,-1,-1,-1,0,-1,1383,5030.0,1964.0,7541,3201.0,5026,5030.0,1964.0,7568.0,0.0,5026.0,2371.0
28584,30000.0,2,3,1,32,0,-1,-1,-1,0,-1,28701,26108.0,17595.0,24715,22136.0,22738,27078.0,17648.0,25008.0,509.0,22806.0,10035.0
28594,50000.0,2,1,1,45,-1,-1,-1,-1,-1,-1,7963,1664.0,5408.0,2734,7976.0,0,1669.0,5413.0,2734.0,7976.0,0.0,7000.0
28596,260000.0,2,3,1,41,0,0,0,0,0,0,264549,227021.0,233426.0,230319,127897.0,118868,10000.0,12007.0,9170.0,4853.0,4531.0,3909.0
28604,110000.0,2,3,0,44,2,2,2,2,2,2,38639,39694.0,40752.0,41476,42090.0,43059,2000.0,2000.0,1700.0,1600.0,1800.0,1800.0
28606,30000.0,2,2,1,42,0,0,0,0,0,0,22943,47912.0,25023.0,25768,26410.0,27960,1700.0,1755.0,1500.0,1000.0,1909.0,1000.0
28613,360000.0,2,3,2,39,1,-2,-2,-2,-2,-2,0,0.0,271.0,-1,560.0,0,0.0,271.0,0.0,561.0,0.0,0.0
28616,100000.0,2,3,1,35,0,0,0,0,0,0,91518,76621.0,78265.0,82808,83869.0,85191,3000.0,4000.0,8000.0,4000.0,3500.0,3600.0
28617,50000.0,2,2,1,41,0,0,0,0,0,0,9172,10184.0,11204.0,12214,12458.0,12719,1172.0,1192.0,1202.0,446.0,462.0,464.0
28619,270000.0,2,4,2,42,-2,-2,-2,-2,-2,-2,14352,1843.0,9190.0,2072,637.0,238,1859.0,9190.0,2072.0,637.0,238.0,0.0
28623,80000.0,2,3,1,41,0,-1,-1,-1,-1,-1,42124,1833.0,2446.0,834,1596.0,855,1835.0,2458.0,834.0,1600.0,855.0,0.0
28624,200000.0,2,1,1,31,0,0,2,2,0,0,76621,82105.0,80662.0,75942,74090.0,72679,6808.0,3300.0,0.0,2720.0,2700.0,2700.0
28625,340000.0,2,2,2,31,5,4,4,3,2,0,589654,581775.0,572677.0,384060,304508.0,247178,3000.0,0.0,0.0,1000.0,4320.0,287982.0
28627,80000.0,2,2,2,31,0,0,0,0,-1,-1,15633,17536.0,17495.0,13198,10287.0,3275,2302.0,1774.0,1000.0,10287.0,3295.0,4122.0
28630,500000.0,2,2,1,32,0,0,0,0,0,0,405490,417191.0,429469.0,431426,440026.0,449026,20000.0,19000.0,12000.0,9000.0,9000.0,443001.0
28632,120000.0,2,2,1,41,-1,-1,-1,-1,-1,0,919,8209.0,421.0,4502,6013.0,5094,8209.0,421.0,5000.0,6013.0,0.0,7600.0
28638,350000.0,2,1,2,44,1,2,2,2,2,-1,8651,8890.0,1772.0,1957,1807.0,11811,1871.0,7.0,1807.0,0.0,11811.0,5628.0
28641,150000.0,2,2,1,32,-1,-1,-1,-1,-1,-1,3267,3782.0,316.0,5469,3360.0,2399,3782.0,316.0,5469.0,3360.0,2399.0,4358.0
28644,460000.0,2,1,2,35,1,-1,-1,0,0,0,-14,693.0,224526.0,227242,228126.0,143697,707.0,224850.0,5000.0,4593.0,23584.0,0.0
28648,200000.0,2,3,1,44,-2,-2,-2,-2,-2,-2,390,390.0,390.0,390,390.0,390,390.0,390.0,390.0,390.0,390.0,540.0
28655,160000.0,2,3,2,33,-1,2,2,2,2,-2,18195,755.0,44255.0,43228,-772.0,-772,0.0,43500.0,0.0,0.0,0.0,3000.0
28660,200000.0,2,1,1,34,-2,-2,-2,-2,-2,-2,2955,5895.0,15146.0,11575,11564.0,13744,5938.0,15682.0,11633.0,11622.0,13813.0,22699.0
28665,60000.0,2,2,1,27,1,2,0,0,2,0,10415,10099.0,11545.0,12928,12581.0,10787,0.0,1617.0,2000.0,0.0,270.0,1000.0
28670,140000.0,2,1,1,34,-1,-1,-2,-2,-2,-1,2574,0.0,0.0,0,0.0,840,0.0,0.0,0.0,0.0,840.0,1380.0
28676,100000.0,2,1,2,28,2,0,0,0,0,0,4523,7267.0,9967.0,19706,20378.0,22038,3000.0,3000.0,10000.0,1000.0,2000.0,4000.0
28679,120000.0,2,2,2,28,-1,-1,-1,-1,-1,-1,792,0.0,792.0,0,396.0,396,0.0,792.0,0.0,396.0,396.0,396.0
28680,200000.0,2,2,1,28,0,0,0,0,0,0,135841,127109.0,102712.0,79902,59253.0,59826,4449.0,3555.0,3524.0,2300.0,2000.0,1800.0
28683,210000.0,2,1,2,30,0,0,0,0,0,0,52514,52053.0,52558.0,52515,52108.0,51758,2449.0,3000.0,2500.0,2000.0,2000.0,2000.0
28688,200000.0,2,2,1,31,-1,2,-1,-1,-1,-1,3850,2025.0,1926.0,3263,1580.0,16874,6.0,1931.0,3267.0,7.0,17894.0,2508.0
28692,260000.0,2,1,1,31,0,0,0,0,0,0,50312,128072.0,55359.0,39189,49909.0,20782,85387.0,33061.0,5039.0,20154.0,2854.0,29.0
28694,120000.0,2,2,2,31,-2,-2,-2,-2,-2,-2,140,140.0,4836.0,3780,7501.0,3300,140.0,4836.0,4034.0,7501.0,3300.0,0.0
28695,100000.0,2,3,2,33,0,0,0,0,0,0,74847,70663.0,63794.0,60651,54664.0,51776,3000.0,3000.0,2700.0,2000.0,2000.0,2000.0
28698,330000.0,2,5,1,34,0,0,0,0,0,0,252755,272262.0,281220.0,121814,11383.0,13090,25000.0,15000.0,7000.0,3000.0,2000.0,90000.0
28699,360000.0,2,1,1,35,-2,-2,-2,-2,-2,-2,3925,5320.0,1016.0,7173,10763.0,4857,5352.0,1022.0,7408.0,10817.0,5044.0,27696.0
28700,180000.0,2,2,1,44,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
28707,100000.0,2,2,2,40,-1,-1,-2,-2,-1,-1,1573,-28.0,-28.0,-28,2816.0,2118,0.0,0.0,0.0,2844.0,2118.0,0.0
28713,180000.0,2,2,1,42,0,0,0,0,0,0,132986,126825.0,109319.0,111343,91966.0,82280,6167.0,5800.0,5700.0,3600.0,3000.0,3234.0
28714,200000.0,2,1,2,37,-1,-1,-1,-1,-1,-1,454,2015.0,3603.0,16158,0.0,836,2500.0,3700.0,16200.0,0.0,836.0,1589.0
28716,780000.0,2,2,2,41,-2,-2,-2,-2,-2,-2,101957,61715.0,38686.0,21482,72628.0,182792,62819.0,39558.0,22204.0,82097.0,184322.0,25695.0
28718,200000.0,2,5,1,39,-2,-2,-2,-2,-2,-2,20218,25242.0,3930.0,0,0.0,0,25267.0,3930.0,0.0,0.0,0.0,0.0
28719,350000.0,2,1,1,45,-1,-1,-1,-1,-1,-1,291,291.0,291.0,291,291.0,291,291.0,291.0,291.0,291.0,291.0,291.0
28720,360000.0,2,2,1,39,0,0,-2,-1,0,0,366965,-17710.0,-17706.0,301085,307035.0,63451,12709.0,1393.0,319494.0,13079.0,2438.0,2599.0
28721,130000.0,2,2,1,41,-1,0,-1,-1,-1,-1,2538,1866.0,1349.0,1609,635.0,849,1177.0,1349.0,1609.0,635.0,849.0,2893.0
28722,310000.0,2,2,1,44,-1,0,0,0,0,0,67423,67729.0,113788.0,106919,100656.0,93846,10000.0,56000.0,5000.0,4000.0,3300.0,5000.0
28723,110000.0,2,2,1,46,0,0,0,0,0,0,107281,109551.0,48942.0,49959,50951.0,52019,4560.0,1808.0,1825.0,1817.0,1882.0,1893.0
28724,260000.0,2,2,1,44,1,-1,-1,-1,-1,-1,-6,1100.0,2527.0,1698,0.0,5062,1106.0,2527.0,1698.0,0.0,5062.0,0.0
28736,500000.0,2,1,2,31,0,0,0,0,0,0,47177,55947.0,57052.0,62051,70198.0,72924,10000.0,3000.0,6000.0,10000.0,10000.0,4313.0
28738,210000.0,2,2,1,29,0,0,0,0,0,0,42140,31938.0,45502.0,41704,40509.0,41305,2000.0,20020.0,1672.0,1600.0,1600.0,2000.0
28742,50000.0,2,1,2,29,0,0,0,0,0,0,28889,21803.0,20990.0,16236,9759.0,8789,1368.0,1330.0,1160.0,330.0,314.0,364.0
28743,400000.0,2,1,2,29,-1,-1,0,0,0,0,16666,62545.0,98214.0,84142,70732.0,68674,62545.0,53704.0,4142.0,5010.0,66676.0,66660.0
28748,50000.0,2,2,1,28,3,2,2,7,7,7,2400,2400.0,2400.0,2400,2400.0,2400,0.0,0.0,0.0,0.0,0.0,0.0
28749,150000.0,2,1,2,32,2,2,2,2,0,0,118348,120800.0,123379.0,122881,123954.0,131543,5900.0,6000.0,3000.0,4600.0,9800.0,5100.0
28752,240000.0,2,2,1,43,0,0,0,0,0,0,244103,240733.0,236553.0,241215,230480.0,234610,9102.0,8602.0,9013.0,8195.0,8202.0,7902.0
28754,210000.0,2,2,1,42,-1,-1,-1,-1,-1,-1,2201,3571.0,987.0,2467,3319.0,5387,3571.0,987.0,2469.0,3319.0,5387.0,1607.0
28760,200000.0,2,2,1,33,0,0,0,0,0,0,15126,14633.0,14918.0,16992,8967.0,8494,3000.0,2000.0,5000.0,2000.0,1000.0,2000.0
28761,140000.0,2,2,1,33,0,0,0,-2,-1,0,89226,90212.0,-1037.0,-1037,66441.0,68365,3133.0,0.0,0.0,68383.0,3000.0,3096.0
28763,220000.0,2,1,1,39,-1,-1,-1,-1,-1,-1,419,419.0,419.0,419,419.0,419,419.0,419.0,419.0,419.0,419.0,419.0
28768,160000.0,2,2,1,41,0,0,0,0,0,0,13512,13453.0,13420.0,13873,13833.0,13818,1206.0,1329.0,1098.0,374.0,400.0,364.0
28769,500000.0,2,1,2,37,0,0,0,0,0,0,80846,74776.0,73558.0,71055,61248.0,40737,3032.0,3200.0,1946.0,1734.0,2000.0,4128.0
28775,360000.0,2,2,2,33,-1,-1,0,0,0,0,3231,9523.0,11357.0,12123,9743.0,9567,9666.0,2000.0,1000.0,0.0,0.0,536.0
28778,290000.0,2,2,1,35,0,0,0,0,0,0,285679,277275.0,199437.0,154369,110016.0,27774,10050.0,8007.0,4005.0,2500.0,13000.0,2060.0
28781,370000.0,2,6,1,48,0,0,0,0,0,0,250264,252955.0,254111.0,257816,255491.0,255320,10004.0,9498.0,10827.0,9002.0,9040.0,9004.0
28784,20000.0,2,3,2,44,0,0,0,0,0,0,18783,19660.0,14561.0,15017,15119.0,4077,1230.0,1354.0,1200.0,302.0,82.0,83.0
28788,340000.0,2,1,1,36,0,0,0,0,2,0,29879,26968.0,31051.0,34917,32110.0,33984,1459.0,4674.0,5032.0,360.0,6360.0,4116.0
28792,180000.0,2,3,1,44,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
28794,80000.0,2,1,2,38,0,0,0,0,0,0,77204,73940.0,47627.0,48482,49153.0,46995,2938.0,1853.0,1708.0,1824.0,1704.0,1641.0
28795,160000.0,2,2,1,31,-1,-1,0,0,-2,-2,1133,31964.0,24805.0,0,0.0,0,31964.0,1003.0,0.0,0.0,0.0,0.0
28796,80000.0,2,2,1,48,0,0,0,0,0,0,77627,80712.0,48428.0,52391,23359.0,24597,5000.0,5000.0,5000.0,3000.0,2000.0,3000.0
28800,200000.0,2,3,2,42,1,-1,-1,-1,-1,2,-105,5237.0,2297.0,-3903,11989.0,11839,10000.0,2509.0,0.0,24000.0,0.0,27000.0
28807,390000.0,2,1,2,41,-2,-2,-2,-2,-2,-2,-13,-13.0,-13.0,-13,-13.0,-13,0.0,0.0,0.0,0.0,0.0,13.0
28815,230000.0,2,2,2,34,-1,-1,-1,-1,-1,-1,316,316.0,316.0,316,316.0,466,316.0,316.0,316.0,316.0,466.0,466.0
28819,100000.0,2,1,1,40,-2,-2,-2,-2,-2,-2,1895,0.0,0.0,0,150.0,167,0.0,0.0,0.0,1323.0,167.0,1424.0
28820,180000.0,2,1,2,33,0,-1,-1,-2,-2,-2,3302,1295.0,0.0,0,0.0,0,1295.0,0.0,0.0,0.0,0.0,1640.0
28822,320000.0,2,2,1,39,0,0,0,-2,-1,-1,46383,111937.0,0.0,0,589.0,-4543,68800.0,0.0,0.0,589.0,0.0,0.0
28826,280000.0,2,2,1,41,1,-1,-1,-1,-1,-2,268,509.0,0.0,121,0.0,0,509.0,0.0,121.0,0.0,0.0,0.0
28828,320000.0,2,2,1,30,-2,-2,-2,-2,-2,-2,1031,1886.0,2913.0,-27,-27.0,5399,1895.0,2927.0,0.0,0.0,5426.0,3700.0
28830,150000.0,2,2,1,37,-1,0,0,0,0,0,104460,101914.0,103297.0,100603,98188.0,101441,6000.0,4573.0,5000.0,5000.0,5000.0,4100.0
28833,550000.0,2,2,2,39,0,0,0,0,0,0,336722,276725.0,260932.0,267917,217738.0,167245,11007.0,10507.0,13035.0,9511.0,6114.0,6207.0
28835,220000.0,2,1,2,36,0,0,0,0,0,0,222598,222168.0,217900.0,221193,181859.0,184605,10000.0,8018.0,10121.0,6006.0,10987.0,143779.0
28837,250000.0,2,2,2,35,0,0,0,0,0,0,277822,255167.0,233029.0,279256,46144.0,85984,6150.0,6235.0,80000.0,923.0,70069.0,12500.0
